tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569604469324967938,neutral,1.0,,,Delta,,spark911uk,,0,"@JetBlue is your partnership with Hawaiian live? Earn Hawaiian miles flying Jetblue ? IF so, how do I add @HawaiianAir to my JB Flight Booking Problems ?","[0.0, 0.0]",2015-02-22 13:07:42 -0800,New York City,Eastern Time (US & Canada)
569604208661409792,negative,1.0,Bad Flight,1.0,Delta,,arthurhasher,,0,@JetBlue You left 175 PEOPLE on a hot plane with no ventilation for over an hour and a half and then had to bus them to JFK because of ....,,2015-02-22 13:06:40 -0800,Long Island - Arizona ,
569604033083789312,negative,0.6535,Late Flight,0.6535,Delta,,ItsChristine_x,,0,@JetBlue at what point in delays can I take a different flight to my destination?,,2015-02-22 13:05:58 -0800,,Eastern Time (US & Canada)
569603641767792641,positive,1.0,,,Delta,,djchupy,,0,@JetBlue thank you guys! You are the best! 🙌✈️,,2015-02-22 13:04:25 -0800,"Miami, FL",Central Time (US & Canada)
569603529888788480,negative,1.0,Can't Tell,0.6936,Delta,,arthurhasher,,0,"@JetBlue You just don't get it.  It's not about the money, It's about PEOPLE!!!! How about a public apology from the president of Jet Blue.",,2015-02-22 13:03:58 -0800,Long Island - Arizona ,
569603273033945090,negative,1.0,Flight Booking Problems,0.6803,Delta,,HarmeetSM,,0,"@JetBlue why, when you book a flight now, does jetblue separate a 3yr old from the mother? Isn't that a bit stupid? check-in headaches!",,2015-02-22 13:02:57 -0800,,
569603039750852608,negative,0.6882,Can't Tell,0.6882,Delta,,libingobugle,,0,@JetBlue does not fit in 140,"[0.0, 0.0]",2015-02-22 13:02:02 -0800,"Ft. Lauderdale, FL",Eastern Time (US & Canada)
569603002278944768,positive,1.0,,,Delta,,stephane_vt,,0,@JetBlue love it as always!,,2015-02-22 13:01:53 -0800,"Port-au-Prince, NYC.",Quito
569602974671990784,negative,1.0,Can't Tell,0.6705,Delta,,arthurhasher,,0,"@JetBlue You never got my wife to her destination and you expect a $75.00 ""goodwill credit"" will  make everything hunky-dory. You blew it.",,2015-02-22 13:01:46 -0800,Long Island - Arizona ,
569602897572450305,negative,1.0,Late Flight,1.0,Delta,,amberfav,,0,"@JetBlue every time I look at the flight status, 30 more minutes is added to the delay. How about some points for trouble??",,2015-02-22 13:01:28 -0800,,Central Time (US & Canada)
569602645712769025,neutral,1.0,,,Delta,,AuthorMarcClark,,1,"As soon as I can, sending my son home with you Saturday. @JetBlue",,2015-02-22 13:00:28 -0800,New York City,Arizona
569601850820976640,negative,1.0,Late Flight,1.0,Delta,,djchupy,,1,"@JetBlue hey awesome peeps, what's up with flight 1159 from Boston? Delayed 3hrs?",,2015-02-22 12:57:18 -0800,"Miami, FL",Central Time (US & Canada)
569599590355173376,neutral,1.0,,,Delta,,tyboooo314,,0,@JetBlue is there wifi on he plain,,2015-02-22 12:48:19 -0800,,
569596394819883008,positive,1.0,,,Delta,,OlivierGachot,,11,"@JetBlue what a great experience on flight from SFO to JFK; seats, service, food, everything is top quality. I will be back. Very soon!",,2015-02-22 12:35:37 -0800,Palo Alto CA,Pacific Time (US & Canada)
569594354924425216,negative,1.0,Late Flight,0.6703,Delta,,hrudski,,0,"@JetBlue Flights 1384 and 1583. I have picked up twice this week for 1583, and both times it was delayed!! 😕",,2015-02-22 12:27:31 -0800,,
569592675638382592,negative,1.0,Late Flight,1.0,Delta,,hrudski,,0,"@JetBlue What's up with delays to and from Boston today? My sister is trying to go home, and bro-in-law trying to come to RDU. Craziness!",,2015-02-22 12:20:51 -0800,,
569590527349252096,neutral,1.0,,,Delta,,kessler,,0,@JetBlue wondering if it's possible for my colleague and I to get on an earlier flight LAX&gt;JFK tomorrow. Can you help?,,2015-02-22 12:12:18 -0800,"New York, NY",Eastern Time (US & Canada)
569588667225927680,negative,0.6697,Lost Luggage,0.3557,Delta,,uzisuzi,,0,@JetBlue 118 to Boston still sitting,,2015-02-22 12:04:55 -0800,#Titletown,Eastern Time (US & Canada)
569587048811761664,negative,1.0,Can't Tell,0.3516,Delta,,emilybholan,,0,@JetBlue now we dont have enough money for parking in your garage this is your fault and im not paying for what should be 10mins into 3hrs,,2015-02-22 11:58:29 -0800,N Y,
569586611085815808,neutral,0.7012,,,Delta,,canolibean,,0,@JetBlue hope so! looks nice and warm in San Juan 🌴,,2015-02-22 11:56:45 -0800,the burg nj,
569586189776371712,positive,0.6634,,,Delta,,canolibean,,0,@JetBlue thanks for replying-I feel a little better we'll see how it goes ☺️✈️,,2015-02-22 11:55:04 -0800,the burg nj,
569585827019399168,neutral,1.0,,,Delta,,canolibean,,0,@JetBlue I usually do-but I didn't make the Flight Booking Problems this time-that'll teach me! Yea I have that going for me at least haha,,2015-02-22 11:53:38 -0800,the burg nj,
569585355319599104,negative,1.0,Lost Luggage,0.6932,Delta,,emilybholan,,0,@JetBlue I waited 3 hrs for my bags and my flight was only 2 hrs,,2015-02-22 11:51:45 -0800,N Y,
569585203666161664,negative,0.6848,Customer Service Issue,0.3486,Delta,,canolibean,,0,@JetBlue should I bother contacting them? I already checked into my flight 😕,,2015-02-22 11:51:09 -0800,the burg nj,
569584372820647936,neutral,0.6737,,0.0,Delta,,canolibean,,0,@JetBlue early last month via Expedia-there's an extra middle name and initial attached to my last name,,2015-02-22 11:47:51 -0800,the burg nj,
569582603902128128,negative,1.0,Late Flight,0.6449,Delta,,HaasMonte,,0,"@JetBlue backlog is an hour at most, this is over two!  Unacceptable!!",,2015-02-22 11:40:49 -0800,NYC,Quito
569581303785328640,negative,1.0,Lost Luggage,0.6509,Delta,,HaasMonte,,0,@JetBlue your agent told us TSA didn't have a crew to get bags!,,2015-02-22 11:35:39 -0800,NYC,Quito
569581126215438336,positive,1.0,,,Delta,,BFarraye,,0,@JetBlue you guys rock!,,2015-02-22 11:34:57 -0800,NYC,Quito
569580460843651072,positive,0.7090000000000001,,,Delta,,BFarraye,,0,@JetBlue my email is my twitter handle followed by gmail ☺👍👍,,2015-02-22 11:32:18 -0800,NYC,Quito
569580001672237056,positive,1.0,,,Delta,,BFarraye,,0,@JetBlue Awesome! #bestairlineever,,2015-02-22 11:30:29 -0800,NYC,Quito
569579153604743171,negative,1.0,Flight Attendant Complaints,0.3671,Delta,,HaasMonte,,0,@JetBlue no baggage crew update!  Your staff is incompetent with no answers after 2 hours....,,2015-02-22 11:27:07 -0800,NYC,Quito
569578439797313536,neutral,1.0,,,Delta,,BFarraye,,0,@JetBlue the whole plane. Flight 561 from LGA to PBI http://t.co/4Ktk2hsmGy,,2015-02-22 11:24:16 -0800,NYC,Quito
569578296360378369,negative,1.0,Lost Luggage,1.0,Delta,,HaasMonte,,0,@JetBlue is blaming @TSA for flight 584 luggage debacle!  #luggagegate,,2015-02-22 11:23:42 -0800,NYC,Quito
569577794910490624,negative,0.6859999999999999,Can't Tell,0.6859999999999999,Delta,,BFarraye,,0,"@JetBlue Yoga it is. TV service seems to be down though :-(
I look forward to that do much!","[40.7740308, -73.8674526]",2015-02-22 11:21:43 -0800,NYC,Quito
569577434657492992,neutral,0.6575,,,Delta,,ChrisDonahoe,,0,"@JetBlue w/ edits: Dear @msbgu , your MBAs need better benefits. They should work for us. How can we meet them?",,2015-02-22 11:20:17 -0800,"Washington, D.C.",Quito
569577005278064640,neutral,0.6529,,,Delta,,PumaSF,,0,@JetBlue of course I am!!✈️,,2015-02-22 11:18:34 -0800,San Francisco,Pacific Time (US & Canada)
569576321011077121,negative,1.0,Can't Tell,0.6819,Delta,,BillChurchMedia,,0,@JetBlue You failed. That's the answer. Please don't justify otherwise.,,2015-02-22 11:15:51 -0800,"Sarasota, FL",Pacific Time (US & Canada)
569576214047760385,negative,1.0,Late Flight,1.0,Delta,,SedaEvis,,0,"@JetBlue come on! Already delayed 2+ hrs on flight 1415 as we waited for the pilot to come from Boston, now you reassign him?! Endless trip.",,2015-02-22 11:15:26 -0800,New York,
569576099018985472,negative,1.0,Flight Booking Problems,0.6667,Delta,,BillChurchMedia,,0,"@JetBlue When I got your alert, I immediately started looking to rebook. But we only had 11 minutes from reFlight Booking Problems to catch a flight to SRQ.",,2015-02-22 11:14:58 -0800,"Sarasota, FL",Pacific Time (US & Canada)
569576074050473984,positive,0.6533,,,Delta,,PumaSF,,0,@JetBlue I only fly Jet Blue,,2015-02-22 11:14:52 -0800,San Francisco,Pacific Time (US & Canada)
569575699314569216,neutral,1.0,,,Delta,,ChrisDonahoe,,0,@JetBlue Perhaps you need to start recruiting @msbgu ;),,2015-02-22 11:13:23 -0800,"Washington, D.C.",Quito
569574711899922433,positive,0.6621,,,Delta,,ChrisDonahoe,,0,@JetBlue Start including PTO in your getaway packages and I'm all in,,2015-02-22 11:09:28 -0800,"Washington, D.C.",Quito
569574221216661505,positive,0.6621,,0.0,Delta,,hugovzolano,,0,@JetBlue thanks. I will use the extra time to do some more shopping! Did somebody say duty free?,"[4.69840554, -74.14134323]",2015-02-22 11:07:31 -0800,Fort Lauderdale,
569573843825790976,positive,1.0,,,Delta,,artburkart,,0,@JetBlue's flight Flight Booking Problems experience is pretty great!,,2015-02-22 11:06:01 -0800,Boston,London
569573528149716992,negative,0.6334,longlines,0.3342,Delta,,DonnellyVJ,,0,@JetBlue still waiting to board and see if they will give us the exit row.,,2015-02-22 11:04:45 -0800,,
569572707299299328,positive,1.0,,,Delta,,SMHillman,,0,@JetBlue thanks for making my trip home #MintyFresh next #brandmance flight I'll take more selfies! #LOVE #travel #business,,2015-02-22 11:01:30 -0800,"New York, NY",Eastern Time (US & Canada)
569572180012371968,negative,1.0,Lost Luggage,0.6699,Delta,,Glodziegirl,,0,"@JetBlue  I shouldn't have to find them, they should tell us. I've flown Jet Blue since your first month. The experience isn't what it was.",,2015-02-22 10:59:24 -0800,New York/Long Beach,Quito
569571938819055617,negative,0.6602,Late Flight,0.6602,Delta,,ItsChristine_x,,0,@JetBlue if my flight was delayed can I show up at the airport with the appropriate amount of time for the delay or do I have to go on time?,,2015-02-22 10:58:27 -0800,,Eastern Time (US & Canada)
569571829033144320,negative,0.6736,Late Flight,0.6736,Delta,,yogadeals,,0,@JetBlue I'm over that honestly just would like to get going on the journey.,,2015-02-22 10:58:00 -0800,nyc,Mountain Time (US & Canada)
569571763744452608,negative,1.0,Late Flight,1.0,Delta,,BillChurchMedia,,0,"@JetBlue If that was the case, why did your alert arrive so Late Flight? Four-hour delay? Don't buy it.",,2015-02-22 10:57:45 -0800,"Sarasota, FL",Pacific Time (US & Canada)
569571731649667072,negative,0.6617,Bad Flight,0.6617,Delta,,DonnellyVJ,,0,@JetBlue our flight out no Tv. Now our flight back not seated together. B6 620. Maybe our fault still no fun.,"[32.73346632, -117.20410937]",2015-02-22 10:57:37 -0800,,
569571492947742720,negative,1.0,Customer Service Issue,0.3573,Delta,,yogadeals,,0,@JetBlue I don't believe so. That's not what the team has told us.,,2015-02-22 10:56:40 -0800,nyc,Mountain Time (US & Canada)
569568878977794048,negative,1.0,Bad Flight,0.66,Delta,,yogadeals,,0,@JetBlue also not have food available even for purchase is quite shocking since this is a 5 hour international flight.,,2015-02-22 10:46:17 -0800,nyc,Mountain Time (US & Canada)
569568357030232066,negative,1.0,Flight Attendant Complaints,1.0,Delta,,yogadeals,,0,@JetBlue #1691 out of JFK. no one has info &amp; no answers as to why we boarded the plane. the team is in an awkward spot &amp; everyone is cranky,,2015-02-22 10:44:13 -0800,nyc,Mountain Time (US & Canada)
569566880006086656,neutral,1.0,,,Delta,,BASRMNN,,0,@JetBlue I have a reservation for tomorrow morning but trying to get back 2 night bc other flight was going to jfk. Can I get on list at CTG,,2015-02-22 10:38:20 -0800,,
569566511184125952,negative,1.0,longlines,0.7013,Delta,,Worldtravelure,,0,@jetblue  Flight 1562 is still waiting for bags. Most of us checked in 12 hours ago. People are missing connections.  Please help!,"[40.64646912, -73.79133606]",2015-02-22 10:36:52 -0800,"New York, New York",Eastern Time (US & Canada)
569565393502793728,neutral,1.0,,,Delta,,BASRMNN,,0,@JetBlue any way to get 2 ppl on standby list for flight 1970 FLL to BOS. Trying to find way home.,,2015-02-22 10:32:26 -0800,,
569564824939556864,negative,1.0,Can't Tell,0.67,Delta,,arthurhasher,,0,@JetBlue Something to think about when you are dealing with PEOPLE!!!!!  Just wrong.  No excuses. Figure it out &amp; expect the unexpected,,2015-02-22 10:30:10 -0800,Long Island - Arizona ,
569564666013163520,negative,1.0,Late Flight,0.6769,Delta,,amberfav,,0,@JetBlue I understand but wish you would have announced the delay 2 hours earlier vs sitting for 2 hrs at MCO,,2015-02-22 10:29:33 -0800,,Central Time (US & Canada)
569564016906891264,negative,1.0,Late Flight,1.0,Delta,,amberfav,,0,@JetBlue what gives? Delayed over 2 hours at MCO to JFK. Every time!,,2015-02-22 10:26:58 -0800,,Central Time (US & Canada)
569563087964995584,positive,0.6667,,,Delta,,2littlebirds,,0,"“@JetBlue: @2littlebirds Well captured, Brittany! We love the clouds! :)  Enjoy the ride!” Thank you!","[38.6485933, -121.11740707]",2015-02-22 10:23:16 -0800,LA CA USA,Pacific Time (US & Canada)
569562990250323968,negative,1.0,Customer Service Issue,0.3694,Delta,,arthurhasher,,0,@JetBlue My wife was with our dog.  They wouldn't even let her out off the plane.  My daughter was at Newburgh lives close by. So wrong,,2015-02-22 10:22:53 -0800,Long Island - Arizona ,
569559833415970816,negative,1.0,Late Flight,0.3386,Delta,,Worldtravelure,,0,"@JetBlue According to your ground staff, it hasn't even been taken off the plane yet!","[40.64646912, -73.79133606]",2015-02-22 10:10:20 -0800,"New York, New York",Eastern Time (US & Canada)
569559370104639488,negative,1.0,Late Flight,1.0,Delta,,badcookieadvice,,0,.@JetBlue thanks for making an effort. Credit where credit is due: flight 795 delayed 5 hours instead of 8 hours. #fwiw #loweredexpectations,,2015-02-22 10:08:30 -0800,,Eastern Time (US & Canada)
569559136540561408,negative,1.0,Late Flight,0.6835,Delta,,arthurhasher,,0,@JetBlue At what time?  All these passengers were sitting on a hot plane with no air and no communication for over 2 hours. Just wrong,,2015-02-22 10:07:34 -0800,Long Island - Arizona ,
569558286216929280,negative,1.0,Late Flight,1.0,Delta,,LAURACORDER0,,0,"@JetBlue flight delayed at JFK 2 hours, then 3 hours, then 8.5 hours? Now it's back to 5 hours with no explanation or apology?",,2015-02-22 10:04:11 -0800,GOLD COAST / MELBOURNE,London
569558235897688064,positive,1.0,,,Delta,,jbs2886,,0,@JetBlue thanks! Have a good Sunday.,,2015-02-22 10:03:59 -0800,"New Orleans, LA",Eastern Time (US & Canada)
569558114447560706,negative,1.0,Late Flight,1.0,Delta,,Worldtravelure,,0,"@JetBlue Flight 1562 had a 4 1/2 hour weather delay, but what is the 45 minute delay in getting bags to tired passengers?","[40.64646912, -73.79133606]",2015-02-22 10:03:31 -0800,"New York, New York",Eastern Time (US & Canada)
569558065516822528,negative,1.0,Late Flight,0.6813,Delta,,LegionJosh,,1,@JetBlue 5hrs on Tarmac yest b4 Cancelled Flight @12am.Today 3+ hr delay. Why not send txt/email re: JFK closed &amp; saved all trip 2 sit @airport again?,,2015-02-22 10:03:19 -0800,,
569557216480665600,negative,1.0,Late Flight,1.0,Delta,,thedaniburden,,0,"@JetBlue flying out of BUF 2 BOS, missing captain... Really? Delayed til 2:00... Not happy...",,2015-02-22 09:59:56 -0800,"Buffalo, New York",Quito
569556860652675072,negative,1.0,Late Flight,1.0,Delta,,Perch1019,,0,"@jetblue, it would be nice if the app would actually inform you that a flight is delayed.",,2015-02-22 09:58:32 -0800,"ÜT: 41.033836,-73.775829",Eastern Time (US & Canada)
569554776611901440,neutral,1.0,,,Delta,,Setorii,,0,His name is Enzo 😊 RT @JetBlue : @Setorii Well hello there pooch! What's your name? #dog http://t.co/dLh9138HBg,,2015-02-22 09:50:15 -0800,"Beverly Hills, CA",Pacific Time (US & Canada)
569554727572099072,negative,1.0,Can't Tell,1.0,Delta,,jbs2886,,0,"@JetBlue I know, but I wanted to pass it along. Not good for the ""T5 experience"" esp for someone who flies 2-3 times a month.",,2015-02-22 09:50:03 -0800,"New Orleans, LA",Eastern Time (US & Canada)
569554300495462400,neutral,1.0,,,Delta,,arthurhasher,,0,@JetBlue Flight 136 departed Phoenix at 1:30 am,,2015-02-22 09:48:21 -0800,Long Island - Arizona ,
569552658010210305,negative,1.0,Late Flight,0.6611,Delta,,arthurhasher,,0,@JetBlue So what about the plane stuck in Newburgh won't start.  It that weather reLate Flightd as well.  These passengers on plane for 10 hrs.,,2015-02-22 09:41:50 -0800,Long Island - Arizona ,
569552552297041920,negative,1.0,Flight Attendant Complaints,1.0,Delta,,jbs2886,,0,@JetBlue thanks. Home to MSY. TSA precheck agents directing people after photo until scan beyond rude. One grabbed and pushed children.,,2015-02-22 09:41:24 -0800,"New Orleans, LA",Eastern Time (US & Canada)
569550230376423424,neutral,1.0,,,Delta,,NatalieMarry,,0,@JetBlue Promo Watch Phone $33 at Amazon check http://t.co/leNaOwFyvU,,2015-02-22 09:32:11 -0800,,
569549922569224192,negative,1.0,Customer Service Issue,0.6709999999999999,Delta,,AnisahMunruddin,,0,"@JetBlue, your hold music sucks.",,2015-02-22 09:30:57 -0800,New York,Eastern Time (US & Canada)
569548726265470976,neutral,0.6606,,0.0,Delta,,nickrau_,,0,@JetBlue Customer of the year? http://t.co/epqqONHO2H,,2015-02-22 09:26:12 -0800,"Nashville, TN",Central Time (US & Canada)
569548188375326721,negative,0.3713,Can't Tell,0.3713,Delta,,jbs2886,,0,"@JetBlue JFK T5 north check in. 3 bag drop ladies, 1 has been checking in someone for the entire time; another doing check ins too.",,2015-02-22 09:24:04 -0800,"New Orleans, LA",Eastern Time (US & Canada)
